directorio,sex,female,age,max_educ_level,total_hours_worked,estrato1,micro_empresa,formal,tipo_ocup,size_firm,oficio,college,ingtot,y_ing_lab_m,y_ing_lab_m_ha,y_salary_m,y_salary_m_hu,y_total_m,y_total_m_ha
4599239,0,1,29,6,48,3,1,0,1,2,53,1,880000,800000,3888.88891601562,800000,3888.88891601562,800000,3888.88891601562
4599244,0,1,38,7,48,4,0,1,2,5,32,0,2983333.33333333,2783333.25,13530.091796875,2000000,9722.22265625,2783333.25,13530.091796875
4599244,1,0,38,7,130,4,0,1,2,5,3,0,5706666.66666667,5706667,10242.7353515625,5000000,8974.359375,5706667,10242.7353515625
4599245,0,1,23,7,48,2,0,1,1,3,32,0,1092718.41666667,842718.4375,4096.5478515625,781242,3797.7041015625,842718.4375,4096.5478515625
4599247,0,1,51,6,47,2,0,1,1,5,55,1,880869.666666667,880869.6875,4373.11181640625,781242,3878.50634765625,880869.6875,4373.11181640625
4599247,1,0,32,7,45,2,0,1,1,5,8,0,3400000,3400000,17629.62890625,3150000,16333.3330078125,3400000,17629.62890625
4599248,1,0,31,7,48,2,0,1,1,5,87,0,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4599249,0,1,22,7,48,3,0,1,1,5,11,0,1778211,1778211,8644.0810546875,1560000,7583.33349609375,1778211,8644.0810546875
4599249,0,1,28,7,48,3,0,1,2,5,39,0,2040000,2040000,9916.6669921875,2040000,9916.6669921875,2040000,9916.6669921875
4599251,1,0,38,6,48,2,0,1,1,5,98,1,1421377.66666667,1421377.625,6909.474609375,930000,4520.83349609375,1421377.625,6909.474609375
4599252,1,0,55,5,48,2,0,1,1,3,83,0,1588211,1588211,7720.47021484375,1500000,7291.66650390625,1588211,7720.47021484375
4599253,1,0,22,7,32,2,1,0,1,2,33,0,1333333.33333333,500000,3645.83325195312,480000,3500,500000,3645.83325195312
4599256,0,1,48,7,48,1,0,1,1,4,21,0,2701666.66666667,2701666.75,13133.1025390625,2500000,12152.77734375,2701666.75,13133.1025390625
4599257,1,0,24,7,40,2,0,1,1,5,3,0,1920000,1600000,9333.3330078125,1500000,8750,1600000,9333.3330078125
4599257,1,0,52,5,69,2,0,1,1,5,98,0,1700000,1700000,5748.79248046875,1200000,5185.18505859375,1700000,5748.79248046875
4599257,0,1,26,7,40,2,0,1,1,5,32,0,1438333.33333333,1408333.375,8215.2783203125,1300000,7583.33349609375,1408333.375,8215.2783203125
4599258,1,0,40,4,72,2,1,0,1,2,77,0,1500000,1200000,3888.88891601562,1200000,3888.88891601562,1200000,3888.88891601562
4599269,0,1,26,6,48,3,0,1,1,5,33,1,1083333.33333333,1083333.375,5266.2041015625,1000000,4861.111328125,1083333.375,5266.2041015625
4599269,1,0,30,6,48,3,0,1,1,5,58,1,1232333.33333333,1232333.375,5990.50927734375,1120000,5444.4443359375,1232333.375,5990.50927734375
4599269,0,1,26,7,48,3,0,1,1,5,33,0,955109.666666667,955109.6875,4642.89453125,781232,3797.65551757812,955109.6875,4642.89453125
4602072,0,1,20,7,56,3,1,0,1,2,40,0,683333.333333333,683333.3125,2847.22216796875,600000,2500,683333.3125,2847.22216796875
4604672,0,1,54,6,60,2,1,0,3,1,54,1,981242,781242,3038.16333007812,781242,3038.16333007812,781242,3038.16333007812
4607523,1,0,29,4,48,3,0,1,1,4,97,0,1008211,1008211,4901.02587890625,850000,4131.9443359375,1008211,4901.02587890625
4607524,1,0,63,4,25,3,1,0,1,2,95,0,520000,400000,3733.33325195312,400000,3733.33325195312,400000,3733.33325195312
4607525,1,0,31,4,48,3,0,1,1,4,95,0,1083333.33333333,1083333.375,5266.2041015625,1000000,4861.111328125,1083333.375,5266.2041015625
4607525,0,1,54,3,12,3,1,0,1,2,45,0,120000,120000,2333.33325195312,120000,2333.33325195312,120000,2333.33325195312
4607526,0,1,31,7,48,3,0,1,1,5,59,0,979877.666666667,954877.6875,4641.7666015625,800000,3888.88891601562,954877.6875,4641.7666015625
4607527,0,1,51,6,60,3,0,1,1,5,58,1,1128619.66666667,1128619.625,4389.076171875,781242,3038.16333007812,1128619.625,4389.076171875
4607527,0,1,25,7,45,3,0,1,1,4,13,0,1083333.33333333,1083333.375,5617.2841796875,1000000,5185.18505859375,1083333.375,5617.2841796875
4607529,1,0,28,6,112,3,0,1,2,5,58,1,3288333.33333333,3288333.25,6850.6943359375,2500000,5208.33349609375,3288333.25,6850.6943359375
4607530,1,0,26,6,48,2,0,1,1,5,45,1,1063211,1063211,5168.38671875,900000,4375,1063211,5168.38671875
4607532,0,1,62,7,40,2,0,1,1,5,13,0,4566666.66666667,2566666.75,14972.22265625,2400000,14000,2566666.75,14972.22265625
4607538,1,0,26,7,48,2,0,1,1,5,3,0,1421877.66666667,1421877.625,6911.9052734375,1180000,5736.111328125,1421877.625,6911.9052734375
4607539,0,1,26,6,48,3,1,0,1,2,39,1,800000,800000,3888.88891601562,800000,3888.88891601562,800000,3888.88891601562
4607539,0,1,46,5,28,3,0,0,1,3,53,0,400000,400000,3333.33325195312,400000,3333.33325195312,400000,3333.33325195312
4607539,1,0,19,7,48,3,0,0,1,4,77,0,850000,850000,4131.9443359375,800000,3888.88891601562,850000,4131.9443359375
4607539,1,0,18,6,48,3,0,0,1,3,77,1,1200000,1200000,5833.33349609375,1200000,5833.33349609375,1200000,5833.33349609375
4607542,0,1,20,7,40,3,0,1,1,4,33,0,869453,869453,5071.80908203125,781242,4557.2451171875,869453,5071.80908203125
4607542,0,1,27,7,48,3,0,0,1,5,19,0,513333.333333333,473333.34375,2300.92602539062,390000,1895.83337402344,473333.34375,2300.92602539062
4607546,0,1,23,7,48,2,0,1,1,5,30,0,1288211,1288211,6262.13671875,1200000,5833.33349609375,1288211,6262.13671875
4607546,1,0,37,6,48,2,0,1,1,5,37,1,960829.416666667,960829.4375,4670.69873046875,781242,3797.7041015625,960829.4375,4670.69873046875
4607546,1,0,47,5,48,2,0,1,1,5,89,0,979587.416666667,979587.4375,4761.88330078125,800000,3888.88891601562,979587.4375,4761.88330078125
4607547,1,0,38,7,40,2,0,1,1,4,11,0,1431544.33333333,1431544.375,8350.67578125,1200000,7000,1431544.375,8350.67578125
4607548,0,1,25,7,84,2,0,1,1,5,7,0,1300000,1300000,3611.11108398438,1200000,3333.33325195312,1300000,3611.11108398438
4607549,1,0,26,7,45,2,0,1,1,5,3,0,1865000,1625000,8425.92578125,1550000,8037.037109375,1625000,8425.92578125
4607549,1,0,20,7,22,2,1,0,1,2,45,0,200000,200000,2121.21215820312,200000,2121.21215820312,200000,2121.21215820312
4607549,1,0,21,6,48,2,0,1,1,5,97,1,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4607550,0,1,19,6,48,1,0,0,1,5,39,1,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4607551,1,0,40,7,49,2,1,0,1,2,85,0,1200000,1200000,5714.28564453125,1200000,5714.28564453125,1200000,5714.28564453125
4607551,0,1,31,6,48,2,0,1,1,5,38,1,1426011,1426011,6931.998046875,1200000,5833.33349609375,1426011,6931.998046875
4607552,1,0,52,4,48,2,1,0,1,2,77,0,700000,700000,3402.77783203125,700000,3402.77783203125,700000,3402.77783203125
4607553,1,0,54,7,40,3,0,1,2,5,39,0,4291666.66666667,4291666.5,25034.720703125,4000000,23333.333984375,4291666.5,25034.720703125
4607555,1,0,29,6,48,3,0,1,1,5,97,1,866666.666666667,866666.6875,4212.962890625,800000,3888.88891601562,866666.6875,4212.962890625
4607559,0,1,36,6,48,3,0,1,1,4,90,1,1138212,888212,4317.697265625,800000,3888.88891601562,888212,4317.697265625
4607563,0,1,44,3,48,1,0,1,1,5,55,0,935333.333333333,935333.3125,4546.75927734375,877000,4263.1943359375,935333.3125,4546.75927734375
4607564,0,1,28,7,55,3,0,1,1,4,11,0,4833333.33333333,4333333.5,18383.83984375,4000000,16969.697265625,4333333.5,18383.83984375
4607565,1,0,40,6,120,3,0,1,2,5,58,1,2081800,2025100,3937.6943359375,1517000,2949.72216796875,2025100,3937.6943359375
4607566,1,0,25,7,48,2,0,1,1,5,15,0,1883333.33333333,1883333.375,9155.0927734375,1600000,7777.77783203125,1883333.375,9155.0927734375
4607566,0,1,49,6,36,2,0,1,1,4,33,1,1539333.33333333,1539333.375,9977.1611328125,1400000,9074.07421875,1539333.375,9977.1611328125
4607566,1,0,21,7,48,2,0,1,1,5,33,0,1046544.33333333,1046544.3125,5087.3681640625,820000,3986.11108398438,1046544.3125,5087.3681640625
4607567,0,1,42,6,84,2,0,1,1,5,59,1,1509166.66666667,1509166.625,4192.12939453125,1400000,3888.88891601562,1509166.625,4192.12939453125
4607568,0,1,33,6,40,2,0,1,1,5,70,1,1360929.41666667,960929.4375,5605.421875,781242,4557.2451171875,960929.4375,5605.421875
4607569,1,0,25,6,72,1,0,1,2,5,58,1,1227500,1227500,3978.00927734375,1165000,3775.462890625,1227500,3978.00927734375
4607571,1,0,42,7,48,2,0,1,1,5,32,0,7420000,6500000,31597.22265625,6000000,29166.666015625,6500000,31597.22265625
4607571,0,1,40,7,48,2,0,1,1,5,7,0,4308333.33333333,2908333.25,14137.7314453125,2600000,12638.888671875,2908333.25,14137.7314453125
4607574,0,1,29,6,91,2,0,0,1,4,80,1,1588211,1588211,4072.3359375,1500000,3846.15380859375,1588211,4072.3359375
4607575,1,0,25,7,36,2,0,1,1,5,45,0,2020833.33333333,2020833.25,13097.9931640625,1900000,12314.814453125,2020833.25,13097.9931640625
4607577,0,1,57,5,70,3,1,0,3,1,54,0,1090096.41666667,930929.4375,3103.09814453125,781242,2604.13989257812,930929.4375,3103.09814453125
4607579,0,1,25,7,40,3,0,1,1,4,45,0,1158333.33333333,1158333.375,6756.94482421875,1100000,6416.66650390625,1158333.375,6756.94482421875
4607581,0,1,27,6,36,3,0,1,1,5,33,1,731711,731711,4742.5712890625,594000,3850,731711,4742.5712890625
4607581,1,0,50,6,84,3,1,1,3,2,98,1,1371544.33333333,1371544.375,3809.84545898438,1000000,2777.77783203125,1371544.375,3809.84545898438
4607586,0,1,46,4,54,3,1,1,3,1,54,0,1400000,1400000,6049.3828125,1200000,5833.33349609375,1400000,6049.3828125
4607586,0,1,24,7,48,3,0,1,1,5,3,0,1279877.66666667,1279877.625,6221.62744140625,1100000,5347.22216796875,1279877.625,6221.62744140625
4607588,1,0,49,7,48,3,0,1,1,5,21,0,3366666.66666667,2166666.75,10532.408203125,2000000,9722.22265625,2166666.75,10532.408203125
4607588,0,1,54,6,48,3,0,1,1,5,55,1,1060119.66666667,960119.6875,4667.24853515625,781242,3797.7041015625,960119.6875,4667.24853515625
4607588,0,1,25,7,48,3,0,1,1,4,19,0,2166666.66666667,2166666.75,10532.408203125,2000000,9722.22265625,2166666.75,10532.408203125
4607588,0,1,33,6,52,3,0,1,1,5,39,1,1411211,1291211,5793.8955078125,1082000,4855.12841796875,1291211,5793.8955078125
4607589,1,0,31,6,54,1,0,1,1,4,45,1,869453,869453,3756.89575195312,781242,3375.73706054688,869453,3756.89575195312
4607591,1,0,30,6,48,2,0,1,1,3,58,1,931953,931953,4530.3271484375,781242,3797.7041015625,931953,4530.3271484375
4607592,0,1,20,6,48,2,0,0,1,3,53,1,950000,900000,4375,900000,4375,900000,4375
4607592,0,1,26,7,72,2,1,0,1,2,45,0,800000,800000,2592.59252929688,800000,2592.59252929688,800000,2592.59252929688
4607592,1,0,21,6,48,2,0,1,1,4,77,1,1049453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4607592,1,0,32,6,48,2,0,1,1,4,90,1,1388211,1388211,6748.248046875,1200000,5833.33349609375,1388211,6748.248046875
4607599,0,1,52,7,40,5,0,1,2,5,13,0,8518125.00000001,7892291.787500022,41470.340820312515,7000000,37333.33203125,7892291.787500022,41470.340820312515
4607600,1,0,52,3,55,1,1,0,1,2,95,0,1550000,850000,3606.060546875,700000,2969.69702148438,850000,3606.060546875
4607603,1,0,30,7,30,2,0,1,2,5,13,0,1938211,1938211,15074.974609375,1850000,14388.888671875,1938211,15074.974609375
4607604,0,1,37,6,48,2,0,1,1,5,55,1,1944262.41666667,1110929.375,5400.35107421875,781242,3797.7041015625,1110929.375,5400.35107421875
4607604,1,0,65,3,48,2,1,0,1,2,45,0,200000,200000,972.222229003906,200000,972.222229003906,200000,972.222229003906
4607606,0,1,26,7,48,5,0,1,1,5,21,0,4666666.66666667,4666667,22685.1875,4000000,19444.4453125,4666667,22685.1875
4607607,1,0,34,7,40,1,0,1,1,3,11,0,2300000,2000000,11666.6669921875,2000000,11666.6669921875,2000000,11666.6669921875
4607608,0,1,77,1,70,6,1,1,3,1,54,0,2362484,781242,2604.13989257812,781242,2604.13989257812,781242,2604.13989257812
4607608,0,1,57,7,60,6,1,1,1,2,5,0,6766666.66666667,6766666.5,26314.814453125,6350000,24694.4453125,6766666.5,26314.814453125
4607610,1,0,54,7,32,6,0,1,1,5,13,0,8518125.00000001,7892291.787500022,41470.340820312515,7000000,37333.33203125,7892291.787500022,41470.340820312515
4607611,1,0,33,1,72,1,1,0,1,2,58,0,900000,900000,2916.66674804688,900000,2916.66674804688,900000,2916.66674804688
4607616,0,1,31,6,50,6,1,1,3,2,54,1,2867000,1567000,7312.66650390625,782000,3649.33325195312,1567000,7312.66650390625
4607619,0,1,26,6,48,2,1,0,1,2,33,1,781242,781242,3797.7041015625,781242,3797.7041015625,781242,3797.7041015625
4607619,0,1,56,3,20,2,1,0,1,2,53,0,200000,200000,2333.33325195312,200000,2333.33325195312,200000,2333.33325195312
4607619,1,0,27,6,48,2,1,0,1,2,45,1,781242,781242,3797.7041015625,781242,3797.7041015625,781242,3797.7041015625
4607620,0,1,54,7,48,5,0,1,1,5,13,0,5001250,4681250,22756.076171875,4500000,21875,4681250,22756.076171875
4607620,1,0,24,7,48,5,0,1,1,5,40,0,2166666.66666667,2166666.75,10532.408203125,2000000,9722.22265625,2166666.75,10532.408203125
4607622,1,0,25,7,48,3,0,1,1,5,3,0,2141666.66666667,2141666.75,10410.8798828125,2000000,9722.22265625,2141666.75,10410.8798828125
4607623,0,1,36,5,60,6,1,1,3,1,54,0,1280000,1280000,4977.77783203125,1280000,4977.77783203125,1280000,4977.77783203125
4607624,1,0,23,6,48,2,0,1,1,5,58,1,1058211,1058211,5144.0810546875,970000,4715.27783203125,1058211,5144.0810546875
4607626,1,0,33,7,40,4,0,1,1,5,13,0,7500000,7500000,41470.340820312515,7000000,37333.33203125,7500000,41470.340820312515
4607628,1,0,30,6,24,3,1,0,1,2,53,1,524000,240000,2333.33325195312,240000,2333.33325195312,240000,2333.33325195312
4607628,1,0,28,7,30,3,0,1,2,5,13,0,2008333.33333333,2008333.375,15620.37109375,1900000,14777.77734375,2008333.375,15620.37109375
4607629,1,0,35,5,48,3,0,1,1,5,97,0,931953,931953,4530.3271484375,781242,3797.7041015625,931953,4530.3271484375
4607630,1,0,30,7,34,4,0,1,1,5,6,0,8518125.00000001,7892291.787500022,41470.340820312515,6000000,37333.33203125,7892291.787500022,41470.340820312515
4607633,1,0,30,6,48,2,0,1,1,5,37,1,930286.333333333,930286.3125,4522.22509765625,781242,3797.7041015625,930286.3125,4522.22509765625
4607636,0,1,42,6,48,2,0,1,1,3,58,1,930286.333333333,927786.3125,4510.072265625,781242,3797.7041015625,927786.3125,4510.072265625
4607637,0,1,37,7,48,3,0,1,1,4,45,0,1100000,1100000,5347.22216796875,1100000,5347.22216796875,1100000,5347.22216796875
4607639,0,1,25,7,40,4,0,0,1,3,12,0,3869453,869453,5071.80908203125,781242,4557.2451171875,869453,5071.80908203125
4607644,1,0,27,6,54,3,1,1,1,2,83,1,2581666.66666667,2196666.75,9491.76953125,2000000,8641.9755859375,2196666.75,9491.76953125
4607644,0,1,25,7,48,3,0,1,1,3,44,0,1943211,1743211,8473.9423828125,1500000,7291.66650390625,1743211,8473.9423828125
4607646,1,0,55,5,50,2,0,1,1,3,62,0,1050000,1050000,4900,1050000,4900,1050000,4900
4607646,1,0,22,6,60,2,1,0,1,2,95,1,930000,840000,3266.66674804688,840000,3266.66674804688,840000,3266.66674804688
4607647,0,1,42,7,48,3,0,1,1,5,11,0,2708333.33333333,2708333.25,13165.5087890625,2500000,12152.77734375,2708333.25,13165.5087890625
4607648,1,0,37,7,48,2,0,1,1,5,39,0,1411666.66666667,1101666.625,5355.32373046875,1020000,4958.33349609375,1101666.625,5355.32373046875
4607651,1,0,62,4,48,2,1,1,1,2,95,0,800000,800000,3888.88891601562,800000,3888.88891601562,800000,3888.88891601562
4607652,0,1,50,7,40,3,0,1,2,5,13,0,2000000,2000000.125,11666.6669921875,1800000,10500,2000000.125,11666.6669921875
4607653,1,0,28,7,68,3,0,1,1,3,8,0,8518125.00000001,7892291.787500022,29509.8046875,6600000,32083.333984375,7892291.787500022,29509.8046875
4607654,0,1,22,5,56,2,1,0,1,2,53,0,800000,800000,3333.33325195312,800000,3333.33325195312,800000,3333.33325195312
4607654,1,0,28,6,48,2,1,0,1,2,95,1,750000,750000,3645.83325195312,750000,3645.83325195312,750000,3645.83325195312
4607656,1,0,28,7,90,2,0,1,2,5,58,0,1666000,1415000,3668.5185546875,1280000,3318.5185546875,1415000,3668.5185546875
4607659,1,0,18,5,66,2,0,0,1,3,99,0,900000,900000,3181.81811523438,900000,3181.81811523438,900000,3181.81811523438
4607660,0,1,50,6,60,3,1,0,1,2,45,1,900000,900000,3500,900000,3500,900000,3500
4607662,0,1,35,7,50,2,1,0,1,2,75,0,560000,440000,2053.33325195312,440000,2053.33325195312,440000,2053.33325195312
4607662,1,0,34,7,60,2,0,0,1,4,39,0,800000,800000,3111.11108398438,800000,3111.11108398438,800000,3111.11108398438
4607663,1,0,51,4,48,2,0,1,1,5,45,0,900453,900453,4377.2021484375,781242,3797.7041015625,900453,4377.2021484375
4607665,1,0,46,4,48,2,0,1,1,5,95,0,1088211,1088211,5289.91455078125,1000000,4861.111328125,1088211,5289.91455078125
4607666,0,1,35,6,48,2,1,0,3,1,54,1,933333.333333333,833333.3125,4050.92578125,800000,3888.88891601562,833333.3125,4050.92578125
4607666,1,0,41,7,48,2,1,1,1,2,95,0,800000,800000,3888.88891601562,800000,3888.88891601562,800000,3888.88891601562
4607667,1,0,35,6,48,2,0,1,1,4,83,1,1000000,1000000,4861.111328125,1000000,4861.111328125,1000000,4861.111328125
4607668,1,0,50,6,50,3,0,1,1,4,42,1,1609044.33333333,1009044.3125,4708.87353515625,850000,3966.66674804688,1009044.3125,4708.87353515625
4607670,0,1,46,7,50,3,0,1,1,5,45,0,1109929.41666667,959929.4375,4479.6708984375,781242,3645.7958984375,959929.4375,4479.6708984375
4607672,1,0,51,6,48,2,0,1,1,5,58,1,1029583.33333333,1029583.3125,5004.9189453125,990000,4812.5,1029583.3125,5004.9189453125
4607672,0,1,47,6,48,2,0,1,1,4,58,1,1183333.33333333,833333.3125,4050.92578125,800000,3888.88891601562,833333.3125,4050.92578125
4607672,1,0,32,7,60,2,1,1,1,2,98,0,950000,950000,3694.4443359375,950000,3694.4443359375,950000,3694.4443359375
4607672,1,0,22,6,48,2,0,1,1,5,39,1,833333.333333333,833333.3125,4050.92578125,800000,3888.88891601562,833333.3125,4050.92578125
4607672,1,0,21,6,60,2,1,1,1,2,98,1,900000,900000,3500,900000,3500,900000,3500
4607672,0,1,21,7,48,2,0,1,1,3,33,0,893333.333333333,893333.3125,4342.59228515625,800000,3888.88891601562,893333.3125,4342.59228515625
4607673,0,1,36,6,48,2,0,1,1,5,77,1,948453,948453,4610.53564453125,781242,3797.7041015625,948453,4610.53564453125
4607673,1,0,27,6,48,2,0,1,1,5,97,1,902786.333333333,902786.3125,4388.54443359375,781242,3797.7041015625,902786.3125,4388.54443359375
4607675,1,0,42,4,48,2,1,0,1,2,95,0,968211,888211,4317.6923828125,800000,3888.88891601562,888211,4317.6923828125
4607678,1,0,22,7,48,2,0,1,1,5,45,0,987500,987500,4800.34716796875,950000,4618.0556640625,987500,4800.34716796875
4607679,0,1,19,7,16,3,0,1,1,5,53,0,542000,342000,4987.5,310000,4520.83349609375,342000,4987.5
4607680,1,0,48,7,40,3,0,1,2,5,33,0,2748333.33333333,2748333.25,16031.9443359375,2465000,14379.1669921875,2748333.25,16031.9443359375
4607681,1,0,31,6,66,3,0,1,1,5,53,1,1725833.33333333,1365833.375,4828.70361328125,1270000,4489.89892578125,1365833.375,4828.70361328125
4607681,1,0,26,7,55,3,0,1,1,5,3,0,2066666.66666667,2066666.625,8767.6767578125,2000000,8484.8486328125,2066666.625,8767.6767578125
4607682,1,0,31,5,48,2,0,1,1,5,98,0,1819611,1519611,7386.998046875,1400000,6805.5556640625,1519611,7386.998046875
4607682,0,1,32,6,48,2,0,1,1,4,39,1,1019611,1019611,4956.4423828125,900000,4375,1019611,4956.4423828125
4607683,0,1,36,6,24,2,1,0,3,1,54,1,700000,500000,4861.111328125,500000,4861.111328125,500000,4861.111328125
4607683,1,0,35,6,72,2,0,1,1,5,98,1,2875666.66666667,2738333.5,8874.228515625,1300000,4212.962890625,2738333.5,8874.228515625
4607685,0,1,46,7,42,3,0,1,1,3,32,0,2033333.33333333,2033333.375,11296.296875,1600000,9333.3330078125,2033333.375,11296.296875
4607685,0,1,23,7,40,3,0,1,1,5,39,0,994453,869453,5071.80908203125,781242,4557.2451171875,869453,5071.80908203125
4607685,1,0,19,6,48,3,0,1,1,5,53,1,1050000,1000000,4861.111328125,1000000,4861.111328125,1000000,4861.111328125
4607686,0,1,25,6,55,2,1,0,3,1,54,1,150000,150000,636.363647460938,150000,636.363647460938,150000,636.363647460938
4607687,0,1,18,6,9,2,1,0,1,2,53,1,987717,25000,648.148132324219,25000,648.148132324219,25000,648.148132324219
4607688,0,1,35,7,40,3,0,1,2,5,13,0,2546666.66666667,2046666.625,11938.888671875,1720000,10033.3330078125,2046666.625,11938.888671875
4607689,0,1,40,7,40,2,0,1,1,5,33,0,2015000,1525000,8895.8330078125,1300000,7583.33349609375,1525000,8895.8330078125
4607690,1,0,57,4,70,2,0,1,1,4,98,0,1200000,1200000,4000,1200000,4000,1200000,4000
4607690,1,0,29,6,48,2,0,1,1,5,70,1,1011087.41666667,1011087.4375,4915.00830078125,830000,4034.72216796875,1011087.4375,4915.00830078125
4607692,0,1,55,4,60,2,1,0,1,2,53,0,500000,400000,1555.55554199219,400000,1555.55554199219,400000,1555.55554199219
4607693,0,1,47,4,48,2,1,1,1,2,55,0,1250711,1000711,4864.5673828125,800000,3888.88891601562,1000711,4864.5673828125
4607693,1,0,31,6,48,2,0,1,1,5,42,1,1771544.33333333,1771544.375,8611.673828125,1000000,4861.111328125,1771544.375,8611.673828125
4607696,1,0,47,5,48,2,0,1,1,4,58,0,1295833.33333333,1295833.375,6299.18994140625,1200000,5833.33349609375,1295833.375,6299.18994140625
4607696,0,1,45,5,40,2,1,1,3,2,54,0,1350000,1050000,6125,1050000,6125,1050000,6125
4607696,1,0,21,5,40,2,1,0,1,2,93,0,250000,250000,1458.33337402344,250000,1458.33337402344,250000,1458.33337402344
4607698,1,0,48,5,48,2,0,1,1,4,79,0,930929.416666667,930929.4375,4525.3515625,781242,3797.7041015625,930929.4375,4525.3515625
4607698,0,1,27,6,48,2,0,1,1,4,77,1,930929.416666667,930929.4375,4525.3515625,781242,3797.7041015625,930929.4375,4525.3515625
4607699,0,1,36,7,48,3,0,1,1,5,9,0,2816666.66666667,2816666.75,13692.1298828125,2600000,12638.888671875,2816666.75,13692.1298828125
4607699,0,1,23,7,48,3,0,0,1,5,54,0,869453,869453,4226.5078125,781242,3797.7041015625,869453,4226.5078125
4607700,0,1,39,7,48,6,0,1,1,5,15,0,6250000,6250000,30381.9453125,6000000,29166.666015625,6250000,30381.9453125
4607701,1,0,21,7,24,3,1,0,1,2,45,0,160000,160000,1555.55554199219,160000,1555.55554199219,160000,1555.55554199219
4607701,1,0,24,7,16,3,0,0,1,5,13,0,320000,320000,4666.66650390625,320000,4666.66650390625,320000,4666.66650390625
